OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
602629,Pilot Travel Center #8696,6913 I-95 Exit 14,Somerville,IN,272,3.105
602630,Kwik Trip #6149,5871 I-95 Exit 331,Saint Marys,PA,115,2.976
602631,Roadys Truck Stop #4373,5354 US-287 Exit 325,Sundown,MO,288,2.771
602632,QuikTrip #9511,9359 I-10 Exit 248,Canjilon,NM,134,3.461
602633,TA Travel Center #5825,4891 I-80 Exit 324,Allport,AR,298,2.990
602634,Petro Stopping Center #3589,6401 I-95 Exit 86,Defiance,OH,245,3.046
602635,Sapp Bros #6712,8539 US-287 Exit 300,Eastvale,PA,254,3.245
602636,Pilot Travel Center #7523,8660 I-10 Exit 221,Coyne Center,IL,247,2.957
602637,TA Travel Center #5300,3910 I-40 Exit 389,Gladstone,MO,262,3.236
602638,Kwik Trip #6720,7293 I-95 Exit 346,Earlham,IA,399,3.225
602639,Bosselman Travel Center #4385,6213 I-40 Exit 56,Golden,OK,309,3.231
602640,TA Travel Center #4743,6862 State Hwy 6 Exit 37,Parkston,SD,331,3.052
602641,Road Ranger #9319,9822 I-80 Exit 238,Hanna,IN,173,3.181
602642,Loves Travel Stop #432,238 I-10 Exit 76,Columbus Grove,OH,373,3.250
602643,Bosselman Travel Center #6131,6418 I-80 Exit 163,Woodinville,WA,38,3.996
602644,QuikTrip #5848,7512 I-40 Exit 188,Cherokee,IA,105,2.917
602645,TA Travel Center #780,9319 I-10 Exit 126,Sheffield,OH,193,3.324
602646,Pilot Travel Center #1166,4826 US-287 Exit 209,Le Claire,IA,141,3.215
602647,Loves Travel Stop #8003,2683 I-10 Exit 289,Orland Park,IL,337,3.036
602648,Flying J #7102,8178 US-287 Exit 272,Albany,IN,8,3.325
602649,Roadys Truck Stop #9410,3739 I-80 Exit 364,Thebes,IL,374,3.090
602650,Bosselman Travel Center #4460,752 I-40 Exit 47,Venus,TX,234,2.794
602651,Loves Travel Stop #3206,654 I-80 Exit 362,Slatedale,PA,249,3.273
602652,Kwik Trip #4433,6851 State Hwy 6 Exit 303,Newburg,PA,30,3.121
602653,Kwik Trip #7722,7900 I-10 Exit 120,Eskridge,KS,244,3.151
602654,Roadys Truck Stop #9457,2446 State Hwy 6 Exit 177,Burdett,KS,313,3.427
602655,TA Travel Center #8133,5171 State Hwy 6 Exit 25,Wilsey,KS,44,3.547
602656,AMBEST #7350,7811 US-287 Exit 27,Winchester,MO,1,3.186
602657,Bosselman Travel Center #7668,1001 I-40 Exit 263,Twin Lakes,MN,111,3.277
602658,Road Ranger #6624,6346 I-10 Exit 37,Landover,MD,279,3.246
602659,Pilot Travel Center #6291,1636 I-40 Exit 270,Ringwood,IL,174,3.174
602660,Pilot Travel Center #206,8285 I-40 Exit 11,Acton,CA,52,3.380
602661,Pilot Travel Center #2552,2401 I-80 Exit 372,Farmington,MI,60,3.188
602662,Flying J #785,5320 I-40 Exit 382,Charlos Heights,MT,19,3.834
602663,Loves Travel Stop #1355,9046 I-40 Exit 376,Hardin,TX,194,2.707
602664,Road Ranger #9734,1933 I-40 Exit 196,Craigmont,ID,238,3.629
602665,Roadys Truck Stop #8589,7912 I-40 Exit 21,Steward,IL,57,3.070
602666,Loves Travel Stop #7072,3858 I-80 Exit 287,Chippewa Lake,OH,77,3.233
602667,Road Ranger #2587,6044 I-40 Exit 291,Goodell,IA,196,3.105
602668,Bosselman Travel Center #5496,8404 I-10 Exit 198,Beavertown,PA,63,3.179
602669,Roadys Truck Stop #7408,2489 I-40 Exit 33,Skokie,IL,249,3.395
602670,Sapp Bros #4248,5038 I-95 Exit 200,Edgewood,IN,162,3.118
602671,Sapp Bros #690,2673 I-10 Exit 142,Hasson Heights,PA,379,3.244
602672,Kwik Trip #2425,5434 US-287 Exit 326,Avinger,TX,269,3.234
602673,Pilot Travel Center #5528,7744 US-287 Exit 317,Houston,MO,169,3.403
602674,Petro Stopping Center #2420,4226 I-10 Exit 393,Riverview,MO,71,3.072
602675,Roadys Truck Stop #3626,4115 US-287 Exit 92,White Pigeon,MI,117,3.240
602676,Sapp Bros #4810,8344 State Hwy 6 Exit 255,Pierpont,MO,64,3.194
602677,AMBEST #3283,2617 I-40 Exit 80,Liverpool,TX,9,2.770
602678,Bosselman Travel Center #2234,335 I-80 Exit 55,Short,OK,399,3.188
602679,Kwik Trip #6904,7466 State Hwy 6 Exit 375,Highland,MD,237,3.033
602680,TA Travel Center #3014,8460 I-10 Exit 251,Heritage Lake,IL,284,3.287
602681,Pilot Travel Center #8275,3299 I-95 Exit 32,Nora Springs,IA,23,3.431
602682,Bosselman Travel Center #7184,3874 I-40 Exit 358,Andover,MN,297,2.960
602683,Roadys Truck Stop #6938,6512 State Hwy 6 Exit 388,Cooksville,IL,224,3.161
602684,AMBEST #2666,7213 I-10 Exit 160,Strong City,KS,313,3.255
602685,Bosselman Travel Center #1248,780 US-287 Exit 366,Greenwood,AR,253,3.158
602686,Bosselman Travel Center #5468,4311 US-287 Exit 327,Mill Creek,IL,258,3.176
602687,Petro Stopping Center #5091,6768 US-287 Exit 240,Momeyer,NC,237,3.022
602688,Road Ranger #7476,1922 US-287 Exit 102,Polkville,MS,131,2.919
602689,TA Travel Center #7728,8324 I-10 Exit 298,Claycomo,MO,109,3.003
602690,QuikTrip #3622,2492 I-80 Exit 240,Hewlett Bay Park,NY,393,3.007
602691,Roadys Truck Stop #7083,5349 US-287 Exit 388,San Rafael,NM,376,3.259
602692,QuikTrip #5099,9832 US-287 Exit 220,Ferriday,LA,353,2.966
602693,Petro Stopping Center #5715,4607 I-10 Exit 31,Dorchester,NE,97,3.179
602694,Pilot Travel Center #2644,1740 US-287 Exit 120,Ensenada,NM,197,3.348
602695,Roadys Truck Stop #5447,9331 US-287 Exit 184,Walnut,CA,104,3.465
602696,Flying J #2335,4176 US-287 Exit 171,Fox River Grove,IL,371,3.030
602697,Flying J #3677,5819 State Hwy 6 Exit 214,Spencerville,MD,264,3.251
602698,Kwik Trip #9908,6905 US-287 Exit 395,Sheep Springs,NM,248,2.967
602699,AMBEST #6138,5068 I-95 Exit 325,Sprague,NE,77,2.902
602700,Flying J #9064,111 I-40 Exit 104,Santa Ana,CA,120,3.273
602701,AMBEST #7746,6599 I-40 Exit 314,Freemansburg,PA,40,3.292
602702,QuikTrip #231,1726 US-287 Exit 46,Hayfield,MN,59,2.970
602703,Loves Travel Stop #5934,8756 I-40 Exit 326,Missouri City,TX,195,3.052
602704,Sapp Bros #4087,4578 I-80 Exit 281,Nokesville,VA,38,2.967
602705,Loves Travel Stop #5968,9035 State Hwy 6 Exit 370,Eldridge,IA,208,2.979
602706,Loves Travel Stop #6266,3409 I-95 Exit 230,Meadow View Addition,SD,327,3.354
602707,Sapp Bros #471,6147 State Hwy 6 Exit 381,White Lake,NC,311,3.032
602708,Loves Travel Stop #6172,1154 I-40 Exit 336,Decatur,IA,310,2.800
602709,Kwik Trip #1615,1117 I-40 Exit 330,Beulah Beach,OH,297,3.181
602710,Pilot Travel Center #681,2379 State Hwy 6 Exit 250,Belmore,OH,116,2.979
602711,TA Travel Center #331,6245 US-287 Exit 204,Watchung,NJ,290,3.041
602712,Roadys Truck Stop #3191,9170 I-40 Exit 325,Conchas Dam,NM,270,3.473
602713,TA Travel Center #6369,3338 I-80 Exit 202,Chama,NM,228,3.271
602714,AMBEST #1745,1537 US-287 Exit 127,Rock Rapids,IA,41,3.208
602715,Road Ranger #1106,7616 US-287 Exit 118,Vowinckel,PA,306,2.761
602716,QuikTrip #1384,4627 I-40 Exit 137,Snydertown,PA,96,3.083
602717,Roadys Truck Stop #4881,2295 I-95 Exit 114,Epes,AL,16,3.076
602718,Petro Stopping Center #6349,1935 US-287 Exit 102,Ozark,MO,260,2.807
602719,Road Ranger #3405,8394 I-10 Exit 33,West Farmington,OH,212,2.827
602720,TA Travel Center #8950,9849 US-287 Exit 160,Plum Grove,TX,27,2.989
602721,Sapp Bros #8821,4759 I-10 Exit 243,Campus,IL,133,3.098
602722,Petro Stopping Center #8104,5605 I-80 Exit 261,Valencia,NM,302,3.660
602723,QuikTrip #2753,5100 US-287 Exit 311,Alderton,WA,235,4.108
602724,Bosselman Travel Center #8999,3024 I-80 Exit 148,Naples,TX,175,2.899
602725,Sapp Bros #4934,532 I-10 Exit 334,Osseo,MN,144,3.152
602726,Loves Travel Stop #5018,9791 I-95 Exit 205,Carnegie,OK,61,3.162
602727,Loves Travel Stop #7853,7399 I-95 Exit 165,Firestone,CO,144,3.211
602728,AMBEST #613,5775 State Hwy 6 Exit 361,Hazen,AR,318,3.186
602729,Kwik Trip #6330,6396 I-80 Exit 381,Tucker,AR,221,2.750
602730,Flying J #3981,9381 US-287 Exit 124,Highgrove,CA,375,3.467
602731,Pilot Travel Center #632,2194 I-10 Exit 178,Clifton,IL,378,3.023
602732,Sapp Bros #3103,6149 State Hwy 6 Exit 355,Sherwood,OH,106,3.183
602733,QuikTrip #8087,3674 I-40 Exit 90,Thornton,CO,184,3.449
602734,Road Ranger #8119,623 I-40 Exit 114,Toledo,OH,49,3.232
602735,Road Ranger #2016,1124 State Hwy 6 Exit 180,Pearland,TX,63,2.733
602736,Sapp Bros #9228,3313 State Hwy 6 Exit 73,Castalia,OH,151,3.109
602737,Bosselman Travel Center #2989,2137 US-287 Exit 45,Topeka,IN,174,2.964
602738,Flying J #9163,8217 I-95 Exit 244,Adrian,TX,36,3.313
602739,QuikTrip #1221,3884 US-287 Exit 351,Burchinal,IA,312,3.188
602740,AMBEST #8513,9676 I-40 Exit 29,Vadnais Heights,MN,180,3.484
602741,Petro Stopping Center #8923,2952 US-287 Exit 222,Melrose,OH,82,3.056
602742,Bosselman Travel Center #7055,4697 I-80 Exit 345,Kenmore,WA,399,3.737
602743,Flying J #2142,7152 I-40 Exit 393,Vann Crossroads,NC,79,3.262
602744,TA Travel Center #9101,6992 I-10 Exit 274,Hosston,LA,339,3.009
602745,Road Ranger #7892,9248 US-287 Exit 79,Lovelaceville,KY,342,2.983
602746,Loves Travel Stop #5252,3741 State Hwy 6 Exit 337,Carter Lake,IA,226,2.936
602747,TA Travel Center #872,9765 State Hwy 6 Exit 384,Hicksville,NY,182,3.251
602748,Bosselman Travel Center #9812,1801 I-10 Exit 329,Kendallville,IN,66,3.132
602749,Road Ranger #9054,5240 I-10 Exit 203,Summit,MS,266,2.831
602750,Petro Stopping Center #1389,6987 US-287 Exit 293,Amboy,IN,122,3.382
602751,Flying J #1727,1472 I-40 Exit 164,Morrison,IL,196,3.109
602752,Sapp Bros #5214,566 I-80 Exit 199,Cementon,PA,384,2.821
602753,TA Travel Center #1728,8585 I-40 Exit 202,Hickory,MS,367,2.899
602754,Road Ranger #4122,6798 I-80 Exit 87,Blakeslee,OH,119,2.816
602755,AMBEST #6151,2105 I-95 Exit 167,North Myrtle Beach,SC,88,3.172
602756,Roadys Truck Stop #5901,6636 I-40 Exit 103,Morristown,NJ,356,3.285
602757,Pilot Travel Center #7312,4039 I-95 Exit 264,Crown College,MN,225,3.352
602758,Kwik Trip #4837,5364 US-287 Exit 158,Martin Lake,MN,102,3.254
602759,Pilot Travel Center #165,7705 I-10 Exit 150,Dupont,PA,173,3.208
602760,QuikTrip #8106,7782 US-287 Exit 63,Bridgewater Center,NJ,332,2.821
602761,Petro Stopping Center #6983,5774 I-40 Exit 257,Bussey,IA,108,3.196
602762,TA Travel Center #6111,3732 I-80 Exit 362,Gibson,AR,222,3.102
602763,Flying J #751,5547 State Hwy 6 Exit 377,Paynesville,MO,181,2.876
602764,Roadys Truck Stop #6716,1013 State Hwy 6 Exit 30,Columbine,CO,96,3.407
602765,Sapp Bros #480,7579 I-10 Exit 196,Plainview,IA,219,2.739
602766,Bosselman Travel Center #5951,415 I-95 Exit 185,Lane,IL,365,3.258
602767,TA Travel Center #7088,1441 I-40 Exit 216,Atlanta,IN,263,2.960
602768,Road Ranger #3527,2327 State Hwy 6 Exit 391,Batesville,AR,131,2.928
602769,QuikTrip #4542,1857 I-10 Exit 364,Arcola,TX,133,3.222
602770,Pilot Travel Center #4359,3302 I-95 Exit 224,Utica,NE,267,3.255
602771,Petro Stopping Center #8534,3546 US-287 Exit 299,Varnamtown,NC,396,3.004
602772,Loves Travel Stop #9146,2645 I-40 Exit 263,Colmar Manor,MD,250,3.082
602773,Loves Travel Stop #6448,3650 I-95 Exit 283,West Haverstraw,NY,63,2.868
602774,Bosselman Travel Center #2477,7911 I-40 Exit 290,Daleville,IN,49,2.934
602775,Kwik Trip #9806,9532 I-80 Exit 287,Lake Telemark,NJ,55,3.291
602776,Bosselman Travel Center #2206,1678 State Hwy 6 Exit 171,Canova,SD,2,3.129
602777,Loves Travel Stop #8697,1312 State Hwy 6 Exit 378,Wayne,IL,186,2.829
602778,Loves Travel Stop #8479,624 I-95 Exit 221,Enfield,NC,365,3.117
602779,QuikTrip #5333,2150 I-80 Exit 211,Calumet,IA,68,3.022
602780,Sapp Bros #2208,8592 I-95 Exit 116,Jones Mills,AR,87,3.303
602781,Kwik Trip #1858,6714 State Hwy 6 Exit 173,Barbee,IN,384,3.455
602782,Flying J #1372,3478 I-40 Exit 315,Lavelle,PA,394,3.288
602783,QuikTrip #4845,9428 I-80 Exit 60,Kankakee,IL,123,2.967
602784,Road Ranger #8110,7091 I-80 Exit 177,Mettawa,IL,176,3.341
602785,Bosselman Travel Center #4147,8158 State Hwy 6 Exit 338,Alpharetta,GA,190,3.333
602786,TA Travel Center #5350,7264 State Hwy 6 Exit 321,Lake,MS,397,3.133
602787,Sapp Bros #1906,6381 I-80 Exit 306,Industry,CA,57,3.486
602788,Sapp Bros #4226,8862 I-10 Exit 100,Port Arthur,TX,212,3.031
602789,TA Travel Center #8865,1623 I-10 Exit 100,Vincennes,IN,148,3.282
602790,Pilot Travel Center #3177,3404 US-287 Exit 206,Roopville,GA,7,3.220
602791,Road Ranger #7856,5198 I-95 Exit 213,Port Clinton,PA,325,3.264
602792,QuikTrip #5040,4945 State Hwy 6 Exit 359,La Grange,NC,162,2.989
602793,Petro Stopping Center #4244,8928 I-80 Exit 59,Albany,OK,264,3.243
602794,QuikTrip #3666,9237 I-10 Exit 91,Delta,MO,55,2.778
602795,TA Travel Center #5505,5440 I-95 Exit 279,Cleveland,IL,251,3.228
602796,Pilot Travel Center #5856,1051 I-80 Exit 394,Liscomb,IA,34,3.066
602797,Sapp Bros #1186,3507 US-287 Exit 392,Lakeside,OH,341,3.054
602798,Road Ranger #6912,5395 I-10 Exit 215,Fisher,AR,318,3.074
602799,Bosselman Travel Center #7125,3690 I-95 Exit 252,Portage,MI,137,3.007
602800,Loves Travel Stop #3843,5145 I-40 Exit 85,Downey,IA,174,3.436
602801,Road Ranger #4005,8597 I-10 Exit 398,Montclair State University,NJ,328,3.091
602802,Loves Travel Stop #517,7045 US-287 Exit 398,Greeley,IA,235,3.445
602803,TA Travel Center #7399,7007 State Hwy 6 Exit 188,Coachella,CA,216,3.654
602804,Pilot Travel Center #6997,8272 I-10 Exit 26,East Port Orchard,WA,121,3.524
602805,Bosselman Travel Center #3919,3606 State Hwy 6 Exit 226,Boulevard Park,WA,349,3.799
602806,Loves Travel Stop #648,9253 US-287 Exit 104,Enterprise,KS,300,3.140
602807,QuikTrip #2098,1934 I-95 Exit 96,Guthrie,OK,361,3.132
602808,AMBEST #4611,676 I-95 Exit 377,Enetai,WA,126,3.947
602809,Sapp Bros #8474,3101 State Hwy 6 Exit 377,Copeland,KS,351,3.481
602810,Flying J #2315,968 I-80 Exit 41,Asotin,WA,341,3.998
602811,Pilot Travel Center #7262,6610 State Hwy 6 Exit 145,Vinton,IA,224,3.079
602812,Kwik Trip #4470,7880 I-95 Exit 261,Bird City,KS,256,3.189
602813,Road Ranger #7751,8717 I-95 Exit 263,Manchester,VA,156,2.937
602814,Road Ranger #8154,5924 State Hwy 6 Exit 359,Guttenberg,NJ,298,3.250
602815,QuikTrip #1497,1721 US-287 Exit 307,Pueblitos,NM,45,2.940
602816,Petro Stopping Center #6927,1198 I-10 Exit 314,Rolling Hills,CA,28,3.792
602817,Roadys Truck Stop #9748,2998 I-80 Exit 327,Mullinville,KS,368,3.039
602818,Pilot Travel Center #8929,3445 I-80 Exit 391,Marshallton,PA,253,3.019
602819,AMBEST #8566,6616 State Hwy 6 Exit 267,Perry,KS,218,2.841
602820,Bosselman Travel Center #9460,8704 US-287 Exit 75,Sully Square,VA,10,3.004
602821,Pilot Travel Center #3851,3168 State Hwy 6 Exit 170,Durant,IA,31,2.740
602822,Sapp Bros #2390,4384 I-40 Exit 50,Woodson,AR,140,2.586
602823,TA Travel Center #744,7357 State Hwy 6 Exit 192,Pukwana,SD,49,3.357
602824,Sapp Bros #3012,9321 US-287 Exit 308,Jeddito,AZ,192,3.465
602825,QuikTrip #7263,969 I-80 Exit 365,Oxford,AR,323,3.046
602826,Road Ranger #1257,596 I-95 Exit 139,Silvis,IL,324,2.918
602827,AMBEST #9393,2796 I-10 Exit 303,Everett,WA,245,4.206
602828,Flying J #8644,7049 I-95 Exit 228,Blandburg,PA,204,3.184
602829,Loves Travel Stop #2450,9402 State Hwy 6 Exit 211,Clearfield,PA,252,3.031
602830,AMBEST #3313,5593 US-287 Exit 324,Dongola,IL,165,3.112
602831,Roadys Truck Stop #1218,4699 I-10 Exit 117,Brandon,SD,62,3.098
602832,AMBEST #8490,3232 I-10 Exit 156,Green Valley,SD,286,3.444
602833,AMBEST #9543,9701 I-10 Exit 186,Big Timber,MT,126,3.624
602834,Pilot Travel Center #622,8616 US-287 Exit 296,Columbia,NJ,22,3.081
602835,Petro Stopping Center #882,583 I-80 Exit 144,East Newark,NJ,54,3.272
602836,Flying J #6726,4221 I-80 Exit 125,Lovilia,IA,252,3.065
602837,Road Ranger #4167,3667 I-40 Exit 105,Oakland,IA,154,3.144
602838,Loves Travel Stop #4889,7306 I-40 Exit 263,Sierra Madre,CA,294,3.587
602839,QuikTrip #6547,2761 I-40 Exit 389,Meadowbrook,CA,246,3.689
602840,AMBEST #4922,2411 I-10 Exit 313,Palmdale,CA,91,3.494
602841,Loves Travel Stop #674,1797 State Hwy 6 Exit 70,Collinsville,MS,254,3.171
602842,TA Travel Center #1425,5681 I-40 Exit 246,Nebraska City,NE,393,2.978
602843,Sapp Bros #424,8133 I-10 Exit 291,Tuckahoe,NY,216,3.100
602844,Petro Stopping Center #1089,4596 I-95 Exit 200,Watsontown,PA,42,3.212
602845,Bosselman Travel Center #6977,5326 I-40 Exit 313,Oakwood,OH,203,2.942
602846,Petro Stopping Center #5849,8033 I-40 Exit 218,Pomona,KS,163,3.201
602847,Road Ranger #8804,7202 I-95 Exit 224,Northwoods,MO,84,3.265
602848,Flying J #7336,8480 US-287 Exit 357,Otranto,IA,385,2.784
602849,QuikTrip #7677,1681 I-10 Exit 238,Margate,FL,63,3.040
602850,Bosselman Travel Center #3294,1515 State Hwy 6 Exit 195,Red Lick,TX,370,3.215
602851,Road Ranger #7936,117 I-10 Exit 386,Harvel,IL,251,3.068
602852,TA Travel Center #7285,9560 State Hwy 6 Exit 397,Douglasville,GA,83,3.010
602853,Road Ranger #4632,5114 US-287 Exit 94,Kitsap Lake,WA,227,3.611
602854,Flying J #101,274 I-80 Exit 311,Scaggsville,MD,280,3.059
602855,QuikTrip #8303,755 State Hwy 6 Exit 147,Montebello,CA,217,3.799
602856,Bosselman Travel Center #5138,9878 I-40 Exit 338,Bratenahl,OH,391,3.003
602857,Kwik Trip #6892,8993 I-10 Exit 376,Mountain Park,GA,156,2.857
602858,Road Ranger #4552,9966 I-10 Exit 100,Amity,IN,358,2.954
602859,TA Travel Center #226,3532 I-10 Exit 298,Gig Harbor,WA,73,4.043
602860,Roadys Truck Stop #8311,7813 I-40 Exit 332,Cinnamon Lake,OH,351,3.277
602861,Flying J #7807,6113 US-287 Exit 378,Mendon,MI,252,2.807
602862,Petro Stopping Center #5468,8031 I-10 Exit 356,Riverbend,WA,198,3.854
602863,Sapp Bros #3612,169 I-95 Exit 74,Friona,TX,134,3.242
602864,Flying J #395,8378 I-40 Exit 114,Richfield,NE,67,2.945
602865,TA Travel Center #2939,5769 State Hwy 6 Exit 190,Chino Hills,CA,10,3.658
602866,Roadys Truck Stop #6542,5112 I-80 Exit 355,Florence Graham,CA,192,3.771
602867,Road Ranger #149,9471 US-287 Exit 162,Crenshaw,PA,190,3.333
602868,QuikTrip #3907,1706 US-287 Exit 395,Wellington,FL,292,2.897
602869,TA Travel Center #7045,7012 I-80 Exit 75,Bolton,NC,337,3.019
602870,Pilot Travel Center #3400,9200 I-80 Exit 349,Swea City,IA,258,3.296
602871,Pilot Travel Center #7985,1251 I-40 Exit 26,Hopkins,MN,74,3.123
602872,Road Ranger #8753,7121 US-287 Exit 58,Eckley,CO,323,3.501
602873,QuikTrip #9726,4020 I-95 Exit 309,Cottage Grove,MN,200,2.953
602874,AMBEST #3767,3427 I-80 Exit 259,Forest Glen,MD,101,2.920
602875,Road Ranger #3309,8734 State Hwy 6 Exit 220,Kane,IL,284,2.857
602876,Roadys Truck Stop #8652,9616 I-95 Exit 77,Mccurtain,OK,177,3.015
602877,Kwik Trip #2111,7430 I-80 Exit 286,Donahue,IA,369,2.904
602878,Roadys Truck Stop #5811,3057 I-10 Exit 73,Bradner,OH,128,3.179
602879,Sapp Bros #708,8147 I-10 Exit 309,Oakland,NJ,364,3.006
602880,Kwik Trip #8136,3914 I-10 Exit 324,Lowes Island,VA,185,2.979
602881,TA Travel Center #1967,9598 I-95 Exit 268,Turon,KS,13,3.009
602882,Bosselman Travel Center #6717,599 I-10 Exit 101,Orwin,PA,107,3.229
602883,Petro Stopping Center #2991,9836 I-95 Exit 372,West Hempstead,NY,180,3.246
602884,TA Travel Center #2627,6790 I-10 Exit 324,Herndon,PA,223,3.147
602885,TA Travel Center #8858,1544 I-40 Exit 231,Roachdale,IN,207,2.818
602886,QuikTrip #8919,6871 State Hwy 6 Exit 344,Stone Park,IL,365,3.201
602887,Flying J #9959,7999 I-40 Exit 273,Benson,IL,35,3.140
602888,AMBEST #9540,7273 US-287 Exit 221,Manson,IA,257,3.100
602889,Bosselman Travel Center #9414,3830 I-80 Exit 17,Delano,PA,186,3.131
602890,Pilot Travel Center #7054,2685 US-287 Exit 72,Summerset,SD,199,3.550
602891,Loves Travel Stop #1006,3956 I-80 Exit 78,Heathcote,NJ,144,3.344
602892,QuikTrip #3177,6482 US-287 Exit 56,Otwell,IN,271,3.038
602893,Kwik Trip #4585,1919 I-95 Exit 275,Lake View,AL,210,3.015
602894,TA Travel Center #9607,5033 I-40 Exit 205,Rossmoor,CA,122,3.602
602895,Sapp Bros #7842,3089 US-287 Exit 240,Mulkeytown,IL,207,3.193
602896,Sapp Bros #7895,2515 State Hwy 6 Exit 339,Elwood,NE,359,3.036
602897,Kwik Trip #5388,665 I-40 Exit 239,Kingstowne,VA,72,2.826
602898,Petro Stopping Center #3812,8425 I-10 Exit 365,Madison,MO,356,2.992
602899,Sapp Bros #8696,235 I-40 Exit 297,Garwin,IA,319,3.243
602900,Roadys Truck Stop #7205,9413 I-80 Exit 358,Woonsocket,SD,138,2.866
602901,AMBEST #5228,368 US-287 Exit 34,Forest Park,OK,137,2.995
602902,QuikTrip #3761,5748 I-10 Exit 311,Galatia,KS,250,3.081
602903,Sapp Bros #4576,3797 US-287 Exit 165,Spanish Lake,MO,121,3.393
602904,Bosselman Travel Center #9362,6518 I-40 Exit 367,Struthers,OH,32,3.073
602905,QuikTrip #8283,9502 I-95 Exit 326,Sumner,WA,228,3.831
602906,TA Travel Center #7133,5137 State Hwy 6 Exit 374,Lake Hamilton,AR,346,3.050
602907,Loves Travel Stop #5404,4064 I-80 Exit 18,Chevy Chase Heights,PA,6,3.102
602908,QuikTrip #6052,1081 State Hwy 6 Exit 215,Dowagiac,MI,314,3.120
602909,QuikTrip #7258,9324 I-80 Exit 276,Sunset,FL,355,3.082
602910,Petro Stopping Center #5971,4037 I-95 Exit 194,Kykotsmovi Village,AZ,333,3.518
602911,Bosselman Travel Center #260,2017 State Hwy 6 Exit 265,Fontana,CA,37,3.897
602912,Pilot Travel Center #8258,5703 I-40 Exit 28,Granville,IL,13,3.445
602913,Roadys Truck Stop #1425,5801 US-287 Exit 272,Lime Ridge,PA,178,3.198
602914,Bosselman Travel Center #2668,2453 US-287 Exit 132,Newfoundland,NJ,164,3.038
602915,Sapp Bros #7245,5649 I-80 Exit 109,Tallula,IL,93,3.180
602916,Kwik Trip #5164,4681 I-40 Exit 98,Congers,NY,319,3.195
602917,Bosselman Travel Center #9514,6221 I-10 Exit 44,Ackley,IA,229,2.918
602918,Flying J #948,4007 I-95 Exit 41,Cowlington,OK,163,3.166
602919,Roadys Truck Stop #9664,5459 I-95 Exit 22,Chain Lake,WA,247,4.201
602920,AMBEST #7232,9893 US-287 Exit 363,Garden View,PA,34,3.116
602921,Pilot Travel Center #7167,3518 State Hwy 6 Exit 58,Banning,CA,334,3.708
602922,Kwik Trip #8041,4872 I-40 Exit 361,Three Lakes,FL,258,2.635
602923,AMBEST #1952,1146 State Hwy 6 Exit 98,Chickasha,OK,13,3.028
602924,Bosselman Travel Center #3855,8789 I-80 Exit 36,Vernon,CA,142,3.472
602925,Sapp Bros #2268,9032 State Hwy 6 Exit 266,Oak Grove,AL,299,2.833
602926,Bosselman Travel Center #6596,2311 I-95 Exit 296,Platte Woods,MO,121,2.938
602927,Pilot Travel Center #3165,9152 US-287 Exit 29,Syracuse,NE,185,3.244
602928,Pilot Travel Center #5349,6380 I-40 Exit 287,Barling,AR,98,3.192
602929,Road Ranger #1850,9454 I-40 Exit 77,Flower Mound,TX,335,2.959
602930,Road Ranger #9050,5898 I-10 Exit 271,Athens,TX,291,3.098
602931,Roadys Truck Stop #5440,4416 I-95 Exit 283,Ford Heights,IL,35,2.966
602932,Pilot Travel Center #9835,4061 I-95 Exit 220,Waterman,IL,181,3.057
602933,Petro Stopping Center #7621,1236 I-95 Exit 395,Byrnes Mill,MO,96,3.265
